496 op 31  0.198496 ms
496 op 32  0.511472 ms
496 op 34  0.603721 ms
496 op 35  0.606596 ms

497 op 0  0.094821 ms
497 op 1  0.097836 ms
497 op 10  0.502033 ms
497 op 11  0.195626 ms
497 op 12  0.507562 ms
497 op 30  0.504850 ms
497 op 31  0.198546 ms
497 op 32  0.510026 ms
497 op 34  0.603190 ms
497 op 35  0.606009 ms

498 op 0  0.094919 ms
498 op 1  0.097969 ms
498 op 10  0.502802 ms
498 op 11  0.195817 ms
498 op 12  0.508566 ms
498 op 30  0.505715 ms
498 op 31  0.198263 ms
498 op 32  0.511468 ms
498 op 34  0.603650 ms
498 op 35  0.606831 ms

499 op 0  0.094492 ms
499 op 1  0.097409 ms
499 op 10  0.501709 ms
499 op 11  0.195228 ms
499 op 12  0.508976 ms
499 op 30  0.504432 ms
499 op 31  0.198114 ms
499 op 32  0.511424 ms
499 op 34  0.602660 ms
499 op 35  0.605562 ms

500 op 0  0.094501 ms
500 op 1  0.097626 ms
500 op 10  0.507187 ms
500 op 11  0.196593 ms
500 op 12  0.514487 ms
500 op 30  0.510119 ms
500 op 31  0.199658 ms
500 op 32  0.517292 ms
500 op 34  0.608123 ms
500 op 35  0.611162 ms

501 op 0  0.094471 ms
501 op 1  0.097911 ms
501 op 10  0.503782 ms
501 op 11  0.195426 ms
501 op 12  0.509351 ms
501 op 30  0.507148 ms
501 op 31  0.198678 ms
501 op 32  0.513557 ms
501 op 34  0.603584 ms
501 op 35  0.606476 ms

502 op 0  0.094853 ms
502 op 1  0.097679 ms
502 op 10  0.502326 ms
502 op 11  0.195683 ms
502 op 12  0.507991 ms
502 op 30  0.505203 ms
502 op 31  0.198404 ms
502 op 32  0.510564 ms
502 op 34  0.603124 ms
502 op 35  0.606088 ms

503 op 0  0.094776 ms
503 op 1  0.097498 ms
503 op 10  0.502008 ms
503 op 11  0.195851 ms
503 op 12  0.507757 ms
503 op 30  0.504936 ms
503 op 31  0.198531 ms
503 op 32  0.510376 ms
503 op 34  0.602936 ms
503 op 35  0.605621 ms

504 op 0  0.103693 ms
504 op 1  0.106592 ms
504 op 10  0.502239 ms
504 op 11  0.205015 ms
504 op 12  0.507836 ms
504 op 30  0.505031 ms
504 op 31  0.208156 ms
504 op 32  0.510512 ms
504 op 34  0.602877 ms
504 op 35  0.605673 ms

505 op 0  0.094909 ms
505 op 1  0.097818 ms
505 op 10  0.502103 ms
505 op 11  0.195882 ms
505 op 12  0.508122 ms
505 op 30  0.504892 ms
505 op 31  0.198763 ms
505 op 32  0.510471 ms
505 op 34  0.602900 ms
505 op 35  0.605943 ms

506 op 0  0.095035 ms
506 op 1  0.097866 ms
506 op 10  0.501894 ms
506 op 11  0.195781 ms
506 op 12  0.507566 ms
506 op 30  0.504675 ms
506 op 31  0.198571 ms
506 op 32  0.509898 ms
506 op 34  0.602538 ms
506 op 35  0.605634 ms

507 op 0  0.094825 ms
507 op 1  0.098292 ms
507 op 10  0.502328 ms
507 op 11  0.195496 ms
507 op 12  0.508123 ms
507 op 30  0.505174 ms
507 op 31  0.198282 ms
507 op 32  0.510543 ms
507 op 34  0.603178 ms
507 op 35  0.605847 ms

508 op 0  0.095069 ms
508 op 1  0.097659 ms
508 op 10  0.502801 ms
508 op 11  0.196084 ms
508 op 12  0.508527 ms
508 op 30  0.505738 ms
508 op 31  0.198693 ms
508 op 32  0.511142 ms
508 op 34  0.603431 ms
508 op 35  0.606736 ms

509 op 0  0.094830 ms
509 op 1  0.097667 ms
509 op 10  0.473296 ms
509 op 11  0.195705 ms
509 op 12  0.480832 ms
509 op 30  0.476223 ms
509 op 31  0.198647 ms
509 op 32  0.483719 ms
509 op 34  0.574159 ms
509 op 35  0.577059 ms

510 op 0  0.095067 ms
510 op 1  0.098298 ms
510 op 10  0.505337 ms
510 op 11  0.195664 ms
510 op 12  0.512712 ms
510 op 30  0.508372 ms
510 op 31  0.199061 ms
510 op 32  0.514492 ms
510 op 34  0.606367 ms
510 op 35  0.609158 ms

511 op 0  0.095117 ms
511 op 1  0.098097 ms
511 op 10  0.502257 ms
511 op 11  0.195627 ms
511 op 12  0.507831 ms
511 op 30  0.505028 ms
511 op 31  0.198530 ms
511 op 32  0.510335 ms
511 op 34  0.603014 ms
511 op 35  0.605824 ms

512 op 0  0.095912 ms
512 op 1  0.098695 ms
512 op 10  0.509804 ms
512 op 11  0.196422 ms
512 op 12  0.515417 ms
512 op 30  0.512613 ms
512 op 31  0.199309 ms
512 op 32  0.518080 ms
512 op 34  0.611376 ms
512 op 35  0.614148 ms

513 op 0  0.094419 ms
513 op 1  0.097773 ms
513 op 10  0.502883 ms
513 op 11  0.195032 ms
513 op 12  0.508542 ms
513 op 30  0.505799 ms
513 op 31  0.198039 ms
513 op 32  0.511031 ms
513 op 34  0.603678 ms
513 op 35  0.606871 ms

514 op 0  0.094747 ms
514 op 1  0.097495 ms
514 op 10  0.502977 ms
514 op 11  0.195363 ms
514 op 12  0.508860 ms
514 op 30  0.505976 ms
514 op 31  0.198213 ms
514 op 32  0.511599 ms
514 op 34  0.603819 ms
514 op 35  0.606535 ms

515 op 0  0.095373 ms
515 op 1  0.097988 ms
515 op 10  0.502457 ms
515 op 11  0.196208 ms
515 op 12  0.508066 ms
515 op 30  0.505424 ms
515 op 31  0.199337 ms
515 op 32  0.510247 ms
515 op 34  0.603457 ms
515 op 35  0.606237 ms

516 op 0  0.095192 ms
516 op 1  0.098029 ms
516 op 10  0.502955 ms
516 op 11  0.196100 ms
516 op 12  0.508662 ms
516 op 30  0.505791 ms
516 op 31  0.199097 ms
516 op 32  0.511199 ms
516 op 34  0.603377 ms
516 op 35  0.606315 ms

517 op 0  0.095091 ms
517 op 1  0.097977 ms
517 op 10  0.502823 ms
517 op 11  0.195977 ms
517 op 12  0.508528 ms
517 op 30  0.505757 ms
517 op 31  0.198873 ms
517 op 32  0.510986 ms
517 op 34  0.603511 ms
517 op 35  0.606583 ms

518 op 0  0.094789 ms
518 op 1  0.097840 ms
518 op 10  0.502674 ms
518 op 11  0.195665 ms
518 op 12  0.510203 ms
518 op 30  0.505358 ms
518 op 31  0.198429 ms
518 op 32  0.512414 ms
518 op 34  0.603447 ms
518 op 35  0.606272 ms

519 op 0  0.095215 ms
519 op 1  0.098155 ms
519 op 10  0.501640 ms
519 op 11  0.196191 ms
519 op 12  0.507320 ms
519 op 30  0.504610 ms
519 op 31  0.199243 ms
519 op 32  0.509941 ms
519 op 34  0.602594 ms
519 op 35  0.605615 ms

520 op 0  0.094701 ms
520 op 1  0.097710 ms
520 op 10  0.500515 ms
520 op 11  0.195357 ms
520 op 12  0.506171 ms
520 op 30  0.503294 ms
520 op 31  0.198064 ms
520 op 32  0.508788 ms
520 op 34  0.601489 ms
520 op 35  0.604258 ms

521 op 0  0.103721 ms
521 op 1  0.106652 ms
521 op 10  0.502566 ms
521 op 11  0.195365 ms
521 op 12  0.508093 ms
521 op 30  0.505383 ms
521 op 31  0.198062 ms
521 op 32  0.510435 ms
521 op 34  0.602814 ms
521 op 35  0.605929 ms

522 op 0  0.094762 ms
522 op 1  0.097917 ms
522 op 10  0.501837 ms
522 op 11  0.195705 ms
522 op 12  0.507350 ms
522 op 30  0.504718 ms
522 op 31  0.198660 ms
522 op 32  0.509957 ms
522 op 34  0.602842 ms
522 op 35  0.605685 ms

523 op 0  0.094619 ms
523 op 1  0.097284 ms
523 op 10  0.501442 ms
523 op 11  0.195651 ms
523 op 12  0.506953 ms
523 op 30  0.504173 ms
523 op 31  0.198296 ms
523 op 32  0.509401 ms
523 op 34  0.602329 ms
523 op 35  0.605332 ms

524 op 0  0.095111 ms
524 op 1  0.097888 ms
524 op 10  0.501278 ms
524 op 11  0.195998 ms
524 op 12  0.506794 ms
524 op 30  0.504141 ms
524 op 31  0.198891 ms
524 op 32  0.510297 ms
524 op 34  0.602398 ms
524 op 35  0.605390 ms

525 op 0  0.094857 ms
525 op 1  0.098123 ms
525 op 10  0.501081 ms
525 op 11  0.195566 ms
525 op 12  0.506935 ms
525 op 30  0.503967 ms
525 op 31  0.198670 ms
525 op 32  0.509915 ms
525 op 34  0.601901 ms
525 op 35  0.604992 ms

526 op 0  0.094822 ms
526 op 1  0.097743 ms
526 op 10  0.502759 ms
526 op 11  0.195655 ms
526 op 12  0.508621 ms
526 op 30  0.505664 ms
526 op 31  0.198481 ms
526 op 32  0.510872 ms
526 op 34  0.603854 ms
526 op 35  0.606855 ms

527 op 0  0.094577 ms
527 op 1  0.097377 ms
527 op 10  0.503081 ms
527 op 11  0.195487 ms
527 op 12  0.510537 ms
527 op 30  0.505926 ms
527 op 31  0.198226 ms
527 op 32  0.513234 ms
527 op 34  0.604061 ms
527 op 35  0.606944 ms

528 op 0  0.094965 ms
528 op 1  0.097941 ms
528 op 10  0.502515 ms
528 op 11  0.195801 ms
528 op 12  0.508123 ms
528 op 30  0.505376 ms
528 op 31  0.198587 ms
528 op 32  0.510618 ms
528 op 34  0.603606 ms
528 op 35  0.606213 ms

529 op 0  0.095262 ms
529 op 1  0.097960 ms
529 op 10  0.501851 ms
529 op 11  0.196022 ms
529 op 12  0.507397 ms
529 op 30  0.504582 ms
529 op 31  0.198844 ms
529 op 32  0.509972 ms
529 op 34  0.602673 ms
529 op 35  0.605664 ms

530 op 0  0.094912 ms
530 op 1  0.097646 ms
530 op 10  0.502058 ms
530 op 11  0.195624 ms
530 op 12  0.507748 ms
530 op 30  0.504885 ms
530 op 31  0.198472 ms
530 op 32  0.510498 ms
530 op 34  0.602943 ms
530 op 35  0.605752 ms

531 op 0  0.095256 ms
531 op 1  0.098475 ms
531 op 10  0.502217 ms
531 op 11  0.196051 ms
531 op 12  0.507803 ms
531 op 30  0.505047 ms
531 op 31  0.199067 ms
531 op 32  0.510390 ms
531 op 34  0.603102 ms
531 op 35  0.606182 ms

532 op 0  0.094783 ms
532 op 1  0.097928 ms
532 op 10  0.502517 ms
532 op 11  0.195956 ms
532 op 12  0.509792 ms
532 op 30  0.505350 ms
532 op 31  0.198864 ms
532 op 32  0.511712 ms
532 op 34  0.603280 ms
532 op 35  0.606403 ms

533 op 0  0.105882 ms
533 op 1  0.109027 ms
533 op 10  0.501830 ms
533 op 11  0.195675 ms
533 op 12  0.509024 ms
533 op 30  0.504682 ms
533 op 31  0.198608 ms
533 op 32  0.510143 ms
533 op 34  0.602645 ms
533 op 35  0.605497 ms

534 op 0  0.094953 ms
534 op 1  0.098195 ms
534 op 10  0.500791 ms
534 op 11  0.195890 ms
534 op 12  0.508757 ms
534 op 30  0.503560 ms
534 op 31  0.198768 ms
534 op 32  0.511675 ms
534 op 34  0.601737 ms
534 op 35  0.604743 ms

535 op 0  0.094930 ms
535 op 1  0.098003 ms
535 op 10  0.502539 ms
535 op 11  0.195876 ms
535 op 12  0.508081 ms
535 op 30  0.505353 ms
535 op 31  0.199151 ms
535 op 32  0.510424 ms
535 op 34  0.603286 ms
535 op 35  0.606229 ms

536 op 0  0.094996 ms
536 op 1  0.097978 ms
536 op 10  0.502463 ms
536 op 11  0.195739 ms
536 op 12  0.508175 ms
536 op 30  0.505168 ms
536 op 31  0.198710 ms
536 op 32  0.510692 ms
536 op 34  0.603368 ms
536 op 35  0.606494 ms

537 op 0  0.094914 ms
537 op 1  0.097764 ms
537 op 10  0.502497 ms
537 op 11  0.196099 ms
537 op 12  0.508378 ms
537 op 30  0.505405 ms
537 op 31  0.198902 ms
537 op 32  0.510815 ms
537 op 34  0.603218 ms
537 op 35  0.606327 ms

538 op 0  0.094714 ms
538 op 1  0.097223 ms
538 op 10  0.502721 ms
538 op 11  0.195764 ms
538 op 12  0.508255 ms
538 op 30  0.505573 ms
538 op 31  0.198871 ms
538 op 32  0.510847 ms
538 op 34  0.603128 ms
538 op 35  0.605933 ms

539 op 0  0.095130 ms
539 op 1  0.097984 ms
539 op 10  0.501498 ms
539 op 11  0.195818 ms
539 op 12  0.507282 ms
539 op 30  0.504416 ms
539 op 31  0.198575 ms
539 op 32  0.509783 ms
539 op 34  0.611753 ms
539 op 35  0.614702 ms

540 op 0  0.095227 ms
540 op 1  0.098134 ms
540 op 10  0.502857 ms
540 op 11  0.195978 ms
540 op 12  0.508692 ms
540 op 30  0.505901 ms
540 op 31  0.198715 ms
540 op 32  0.511162 ms
540 op 34  0.603947 ms
540 op 35  0.606629 ms

541 op 0  0.094661 ms
541 op 1  0.097408 ms
541 op 10  0.503733 ms
541 op 11  0.195427 ms
541 op 12  0.508709 ms
541 op 30  0.506448 ms
541 op 31  0.198216 ms
541 op 32  0.511484 ms
541 op 34  0.603750 ms
541 op 35  0.606944 ms

542 op 0  0.094524 ms
542 op 1  0.097551 ms
542 op 10  0.502122 ms
542 op 11  0.195383 ms
542 op 12  0.507987 ms
542 op 30  0.505026 ms
542 op 31  0.198208 ms
542 op 32  0.511113 ms
542 op 34  0.603086 ms
542 op 35  0.606326 ms

543 op 0  0.094803 ms
543 op 1  0.097648 ms
543 op 10  0.504062 ms
543 op 11  0.198782 ms
543 op 12  0.509993 ms
543 op 30  0.506933 ms
543 op 31  0.201879 ms
543 op 32  0.513219 ms
543 op 34  0.604943 ms
543 op 35  0.608038 ms

544 op 0  0.095241 ms
544 op 1  0.098230 ms
544 op 10  0.501869 ms
544 op 11  0.196119 ms
544 op 12  0.509007 ms
544 op 30  0.504842 ms
544 op 31  0.198913 ms
544 op 32  0.510081 ms
544 op 34  0.602944 ms
544 op 35  0.606013 ms

545 op 0  0.094583 ms
545 op 1  0.097423 ms
545 op 10  0.501779 ms
545 op 11  0.195391 ms
545 op 12  0.509141 ms
545 op 30  0.504725 ms
545 op 31  0.198138 ms
545 op 32  0.510762 ms
545 op 34  0.602169 ms
545 op 35  0.605272 ms

546 op 0  0.094992 ms
546 op 1  0.098672 ms
546 op 10  0.516048 ms
546 op 11  0.210204 ms
546 op 12  0.521968 ms
546 op 30  0.518953 ms
546 op 31  0.213170 ms
546 op 32  0.524369 ms
546 op 34  0.617107 ms
546 op 35  0.619858 ms

547 op 0  0.095288 ms
547 op 1  0.097899 ms
547 op 10  0.503165 ms
547 op 11  0.196343 ms
547 op 12  0.510373 ms
547 op 30  0.505917 ms
547 op 31  0.199202 ms
547 op 32  0.511880 ms
547 op 34  0.604213 ms
547 op 35  0.606999 ms

548 op 0  0.094762 ms
548 op 1  0.097540 ms
548 op 10  0.503300 ms
548 op 11  0.195527 ms
548 op 12  0.508799 ms
548 op 30  0.505879 ms
548 op 31  0.198300 ms
548 op 32  0.511262 ms
548 op 34  0.604064 ms
548 op 35  0.607018 ms

549 op 0  0.095147 ms
549 op 1  0.097805 ms
549 op 10  0.506278 ms
549 op 11  0.195671 ms
549 op 12  0.512157 ms
549 op 30  0.509332 ms
549 op 31  0.198188 ms
549 op 32  0.514710 ms
549 op 34  0.607152 ms
549 op 35  0.610165 ms

550 op 0  0.095011 ms
550 op 1  0.097952 ms
550 op 10  0.501539 ms
550 op 11  0.195881 ms
550 op 12  0.507257 ms
550 op 30  0.504571 ms
550 op 31  0.198940 ms
550 op 32  0.509840 ms
550 op 34  0.602482 ms
550 op 35  0.605239 ms

551 op 0  0.095075 ms
551 op 1  0.097815 ms
551 op 10  0.514022 ms
551 op 11  0.195709 ms
551 op 12  0.519943 ms
551 op 30  0.517109 ms
551 op 31  0.198459 ms
551 op 32  0.522431 ms
551 op 34  0.614993 ms
551 op 35  0.618254 ms

552 op 0  0.094790 ms
552 op 1  0.097348 ms
552 op 10  0.502293 ms
552 op 11  0.195300 ms
552 op 12  0.508050 ms
552 op 30  0.505222 ms
552 op 31  0.198202 ms
552 op 32  0.510552 ms
552 op 34  0.603227 ms
552 op 35  0.606142 ms

553 op 0  0.094738 ms
553 op 1  0.097602 ms
553 op 10  0.502260 ms
553 op 11  0.195618 ms
553 op 12  0.509744 ms
553 op 30  0.505127 ms
553 op 31  0.198602 ms
553 op 32  0.513207 ms
553 op 34  0.609221 ms
553 op 35  0.612358 ms

554 op 0  0.094596 ms
554 op 1  0.097510 ms
554 op 10  0.500495 ms
554 op 11  0.195347 ms
554 op 12  0.506339 ms
554 op 30  0.503656 ms
554 op 31  0.198272 ms
554 op 32  0.508997 ms
554 op 34  0.601289 ms
554 op 35  0.604346 ms

555 op 0  0.094808 ms
555 op 1  0.097817 ms
555 op 10  0.502337 ms
555 op 11  0.195711 ms
555 op 12  0.510012 ms
555 op 30  0.505264 ms
555 op 31  0.198456 ms
555 op 32  0.512746 ms
555 op 34  0.603220 ms
555 op 35  0.606293 ms

556 op 0  0.094498 ms
556 op 1  0.097566 ms
556 op 10  0.502587 ms
556 op 11  0.195274 ms
556 op 12  0.508392 ms
556 op 30  0.505625 ms
556 op 31  0.198387 ms
556 op 32  0.510817 ms
556 op 34  0.603369 ms
556 op 35  0.606135 ms

557 op 0  0.094957 ms
557 op 1  0.097742 ms
557 op 10  0.507826 ms
557 op 11  0.201269 ms
557 op 12  0.513646 ms
557 op 30  0.510757 ms
557 op 31  0.203991 ms
557 op 32  0.516241 ms
557 op 34  0.608636 ms
557 op 35  0.611166 ms

558 op 0  0.095388 ms
558 op 1  0.098255 ms
558 op 10  0.502700 ms
558 op 11  0.196217 ms
558 op 12  0.509026 ms
558 op 30  0.505854 ms
558 op 31  0.198942 ms
558 op 32  0.511341 ms
558 op 34  0.603578 ms
558 op 35  0.606275 ms

559 op 0  0.095292 ms
559 op 1  0.098163 ms
559 op 10  0.503118 ms
559 op 11  0.196016 ms
559 op 12  0.510427 ms
559 op 30  0.506087 ms
559 op 31  0.198671 ms
559 op 32  0.511936 ms
559 op 34  0.603912 ms
559 op 35  0.606838 ms

560 op 0  0.095849 ms
560 op 1  0.099252 ms
560 op 10  0.500385 ms
560 op 11  0.196032 ms
560 op 12  0.506342 ms
560 op 30  0.503446 ms
560 op 31  0.199167 ms
560 op 32  0.508960 ms
560 op 34  0.601453 ms
560 op 35  0.604695 ms

561 op 0  0.094110 ms
561 op 1  0.096712 ms
561 op 10  0.503888 ms
561 op 11  0.195045 ms
561 op 12  0.508899 ms
561 op 30  0.506723 ms
561 op 31  0.197667 ms
561 op 32  0.511244 ms
561 op 34  0.602887 ms
561 op 35  0.605586 ms

562 op 0  0.095327 ms
562 op 1  0.097975 ms
562 op 10  0.501072 ms
562 op 11  0.196251 ms
562 op 12  0.508501 ms
562 op 30  0.503822 ms
562 op 31  0.199017 ms
562 op 32  0.511346 ms
562 op 34  0.602163 ms
562 op 35  0.604746 ms

563 op 0  0.095338 ms
563 op 1  0.098238 ms
563 op 10  0.501035 ms
563 op 11  0.196826 ms
563 op 12  0.507110 ms
563 op 30  0.504267 ms
563 op 31  0.200164 ms
563 op 32  0.510133 ms
563 op 34  0.601680 ms
563 op 35  0.604752 ms

564 op 0  0.094888 ms
564 op 1  0.097828 ms
564 op 10  0.502640 ms
564 op 11  0.196086 ms
564 op 12  0.510117 ms
564 op 30  0.505614 ms
564 op 31  0.199118 ms
564 op 32  0.513063 ms
564 op 34  0.603380 ms
564 op 35  0.606372 ms

565 op 0  0.094862 ms
565 op 1  0.097730 ms
565 op 10  0.502488 ms
565 op 11  0.195854 ms
565 op 12  0.528030 ms
565 op 30  0.505354 ms
565 op 31  0.198903 ms
565 op 32  0.531277 ms
565 op 34  0.603319 ms
565 op 35  0.606407 ms

566 op 0  0.094921 ms
566 op 1  0.097923 ms
566 op 10  0.503632 ms
566 op 11  0.195608 ms
566 op 12  0.511177 ms
566 op 30  0.506577 ms
566 op 31  0.199051 ms
566 op 32  0.514077 ms
566 op 34  0.604433 ms
566 op 35  0.607440 ms

567 op 0  0.095201 ms
567 op 1  0.098280 ms
567 op 10  0.500452 ms
567 op 11  0.195986 ms
567 op 12  0.506253 ms
567 op 30  0.503190 ms
567 op 31  0.199019 ms
567 op 32  0.509311 ms
567 op 34  0.601236 ms
567 op 35  0.604077 ms

568 op 0  0.095188 ms
568 op 1  0.098100 ms
568 op 10  0.489444 ms
568 op 11  0.195506 ms
568 op 12  0.496926 ms
568 op 30  0.492426 ms
568 op 31  0.198513 ms
568 op 32  0.499146 ms
568 op 34  0.590447 ms
568 op 35  0.593497 ms

569 op 0  0.094261 ms
569 op 1  0.097425 ms
569 op 10  0.501267 ms
569 op 11  0.195172 ms
569 op 12  0.506917 ms
569 op 30  0.504198 ms
569 op 31  0.198277 ms
569 op 32  0.509451 ms
569 op 34  0.601871 ms
569 op 35  0.604464 ms

570 op 0  0.095066 ms
570 op 1  0.097759 ms
570 op 10  0.503004 ms
570 op 11  0.195772 ms
570 op 12  0.508448 ms
570 op 30  0.505773 ms
570 op 31  0.198738 ms
570 op 32  0.510926 ms
570 op 34  0.603964 ms
570 op 35  0.607089 ms

571 op 0  0.094746 ms
571 op 1  0.097591 ms
571 op 10  0.503241 ms
571 op 11  0.195624 ms
571 op 12  0.508958 ms
571 op 30  0.506163 ms
571 op 31  0.198236 ms
571 op 32  0.511247 ms
571 op 34  0.604182 ms
571 op 35  0.607021 ms

572 op 0  0.095090 ms
572 op 1  0.097867 ms
572 op 10  0.502282 ms
572 op 11  0.195611 ms
572 op 12  0.507898 ms
572 op 30  0.505239 ms
572 op 31  0.198722 ms
572 op 32  0.510545 ms
572 op 34  0.603403 ms
572 op 35  0.606428 ms

573 op 0  0.094335 ms
573 op 1  0.097180 ms
573 op 10  0.501451 ms
573 op 11  0.195041 ms
573 op 12  0.506751 ms
573 op 30  0.504017 ms
573 op 31  0.197711 ms
573 op 32  0.509657 ms
573 op 34  0.602697 ms
573 op 35  0.605789 ms

574 op 0  0.094753 ms
574 op 1  0.097701 ms
574 op 10  0.501722 ms
574 op 11  0.196000 ms
574 op 12  0.507764 ms
574 op 30  0.504648 ms
574 op 31  0.198660 ms
574 op 32  0.510117 ms
574 op 34  0.618519 ms
574 op 35  0.621486 ms

575 op 0  0.079068 ms
575 op 1  0.082033 ms
575 op 10  0.501417 ms
575 op 11  0.179742 ms
575 op 12  0.507000 ms
575 op 30  0.504264 ms
575 op 31  0.182849 ms
575 op 32  0.509497 ms
575 op 34  0.602199 ms
575 op 35  0.605228 ms

576 op 0  0.094878 ms
576 op 1  0.097584 ms
576 op 10  0.500652 ms
576 op 11  0.195302 ms
576 op 12  0.506823 ms
576 op 30  0.503698 ms
576 op 31  0.198004 ms
576 op 32  0.509193 ms
576 op 34  0.601684 ms
576 op 35  0.604357 ms

577 op 0  0.095232 ms
577 op 1  0.097765 ms
577 op 10  0.502647 ms
577 op 11  0.195830 ms
577 op 12  0.508379 ms
577 op 30  0.505657 ms
577 op 31  0.198474 ms
577 op 32  0.510719 ms
577 op 34  0.603554 ms
577 op 35  0.606768 ms

578 op 0  0.094711 ms
578 op 1  0.097351 ms
578 op 10  0.502789 ms
578 op 11  0.195527 ms
578 op 12  0.508570 ms
578 op 30  0.505803 ms
578 op 31  0.198557 ms
578 op 32  0.511028 ms
578 op 34  0.603782 ms
578 op 35  0.606426 ms

579 op 0  0.095159 ms
579 op 1  0.097759 ms
579 op 10  0.503127 ms
579 op 11  0.195866 ms
579 op 12  0.508809 ms
579 op 30  0.506061 ms
579 op 31  0.198471 ms
579 op 32  0.511328 ms
579 op 34  0.604045 ms
579 op 35  0.606953 ms

580 op 0  0.104627 ms
580 op 1  0.107375 ms
580 op 10  0.503319 ms
580 op 11  0.195999 ms
580 op 12  0.508987 ms
580 op 30  0.506138 ms
580 op 31  0.198734 ms
580 op 32  0.511613 ms
580 op 34  0.604271 ms
580 op 35  0.607085 ms

581 op 0  0.094808 ms
581 op 1  0.097256 ms
581 op 10  0.503276 ms
581 op 11  0.195623 ms
581 op 12  0.508871 ms
581 op 30  0.506167 ms
581 op 31  0.198533 ms
581 op 32  0.511037 ms
581 op 34  0.603296 ms
581 op 35  0.606061 ms

582 op 0  0.095287 ms
582 op 1  0.098353 ms
582 op 10  0.502791 ms
582 op 11  0.196180 ms
582 op 12  0.508127 ms
582 op 30  0.505402 ms
582 op 31  0.199209 ms
582 op 32  0.510782 ms
582 op 34  0.603552 ms
582 op 35  0.606305 ms

583 op 0  0.095297 ms
583 op 1  0.097967 ms
583 op 10  0.502922 ms
583 op 11  0.196213 ms
583 op 12  0.508380 ms
583 op 30  0.505710 ms
583 op 31  0.199013 ms
583 op 32  0.510618 ms
583 op 34  0.603738 ms
583 op 35  0.606247 ms

584 op 0  0.095343 ms
584 op 1  0.098373 ms
584 op 10  0.502415 ms
584 op 11  0.195908 ms
584 op 12  0.508026 ms
584 op 30  0.505267 ms
584 op 31  0.198904 ms
584 op 32  0.510745 ms
584 op 34  0.603328 ms
584 op 35  0.606462 ms

585 op 0  0.094392 ms
585 op 1  0.097312 ms
585 op 10  0.510192 ms
585 op 11  0.195452 ms
585 op 12  0.517442 ms
585 op 30  0.513005 ms
585 op 31  0.198421 ms
585 op 32  0.518854 ms
585 op 34  0.611159 ms
585 op 35  0.614266 ms

586 op 0  0.094787 ms
586 op 1  0.097744 ms
586 op 10  0.501297 ms
586 op 11  0.195656 ms
586 op 12  0.506686 ms
586 op 30  0.504001 ms
586 op 31  0.198462 ms
586 op 32  0.509089 ms
586 op 34  0.602044 ms
586 op 35  0.605635 ms

587 op 0  0.094332 ms
587 op 1  0.097486 ms
587 op 10  0.500384 ms
587 op 11  0.195063 ms
587 op 12  0.506037 ms
587 op 30  0.503158 ms
587 op 31  0.197882 ms
587 op 32  0.508623 ms
587 op 34  0.601274 ms
587 op 35  0.604304 ms

588 op 0  0.094888 ms
588 op 1  0.097643 ms
588 op 10  0.502091 ms
588 op 11  0.195836 ms
588 op 12  0.507733 ms
588 op 30  0.504889 ms
588 op 31  0.198703 ms
588 op 32  0.510327 ms
588 op 34  0.602922 ms
588 op 35  0.605724 ms

589 op 0  0.094985 ms
589 op 1  0.098131 ms
589 op 10  0.501376 ms
589 op 11  0.195533 ms
589 op 12  0.506923 ms
589 op 30  0.504147 ms
589 op 31  0.198454 ms
589 op 32  0.509385 ms
589 op 34  0.601986 ms
589 op 35  0.604932 ms

590 op 0  0.095348 ms
590 op 1  0.098576 ms
590 op 10  0.501793 ms
590 op 11  0.195975 ms
590 op 12  0.507683 ms
590 op 30  0.504827 ms
590 op 31  0.198853 ms
590 op 32  0.509998 ms
590 op 34  0.602713 ms
590 op 35  0.605293 ms

591 op 0  0.095464 ms
591 op 1  0.098098 ms
591 op 10  0.501553 ms
591 op 11  0.196323 ms
591 op 12  0.508681 ms
591 op 30  0.504373 ms
591 op 31  0.199357 ms
591 op 32  0.511432 ms
591 op 34  0.602482 ms
591 op 35  0.605642 ms

592 op 0  0.094863 ms
592 op 1  0.097768 ms
592 op 10  0.501940 ms
592 op 11  0.195479 ms
592 op 12  0.509862 ms
592 op 30  0.505043 ms
592 op 31  0.198471 ms
592 op 32  0.513787 ms
592 op 34  0.603036 ms
592 op 35  0.605873 ms

593 op 0  0.095081 ms
593 op 1  0.098344 ms
593 op 10  0.502392 ms
593 op 11  0.195958 ms
593 op 12  0.508025 ms
593 op 30  0.505288 ms
593 op 31  0.199472 ms
593 op 32  0.510398 ms
593 op 34  0.603239 ms
593 op 35  0.605903 ms

594 op 0  0.095397 ms
594 op 1  0.098243 ms
594 op 10  0.502524 ms
594 op 11  0.196324 ms
594 op 12  0.509927 ms
594 op 30  0.505332 ms
594 op 31  0.199179 ms
594 op 32  0.513650 ms
594 op 34  0.603457 ms
594 op 35  0.607051 ms

595 op 0  0.093946 ms
595 op 1  0.096873 ms
595 op 10  0.502067 ms
595 op 11  0.194790 ms
595 op 12  0.509507 ms
595 op 30  0.504964 ms
595 op 31  0.197896 ms
595 op 32  0.511681 ms
